,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
10184,En sun kaa (feat. Bizi),Bizi,0.762,0.796,1.0,-5.842,0.0,0.0792,0.0282,0.0,0.0988,0.384,97.992,spotify:track:6jdRdqyMlZQdLAnA7Cl9LD,225187.0,4.0
10185,Stranger Things (feat. OneRepublic),Kygo,0.604,0.661,0.0,-5.914,1.0,0.0375,0.234,0.0,0.0951,0.506,107.016,spotify:track:5gIRPQWULwrvIt0F6pY7ph,221440.0,4.0
10186,Stranger Things (feat. OneRepublic),OneRepublic,0.604,0.661,0.0,-5.914,1.0,0.0375,0.234,0.0,0.0951,0.506,107.016,spotify:track:5gIRPQWULwrvIt0F6pY7ph,221440.0,4.0
10188,Ghostface Killers (feat. Travis Scott),21 Savage,0.782,0.435,2.0,-7.033,1.0,0.156,0.333,1.31e-05,0.342,0.242,82.996,spotify:track:5u6vkDnOyaf8LsteDAj2ub,268933.0,4.0
10189,Ghostface Killers (feat. Travis Scott),Offset,0.782,0.435,2.0,-7.033,1.0,0.156,0.333,1.31e-05,0.342,0.242,82.996,spotify:track:5u6vkDnOyaf8LsteDAj2ub,268933.0,4.0
10190,Ghostface Killers (feat. Travis Scott),Metro Boomin,0.782,0.435,2.0,-7.033,1.0,0.156,0.333,1.31e-05,0.342,0.242,82.996,spotify:track:5u6vkDnOyaf8LsteDAj2ub,268933.0,4.0
10191,Ghostface Killers (feat. Travis Scott),Travis Scott,0.782,0.435,2.0,-7.033,1.0,0.156,0.333,1.31e-05,0.342,0.242,82.996,spotify:track:5u6vkDnOyaf8LsteDAj2ub,268933.0,4.0
10192,Rap Saved Me (feat. Quavo),21 Savage,0.845,0.399,1.0,-7.509,1.0,0.312,0.00525,0.741,0.102,0.148,143.049,spotify:track:0tdCy39PgWN8LFWu34ORn3,257600.0,4.0
10193,Rap Saved Me (feat. Quavo),Offset,0.845,0.399,1.0,-7.509,1.0,0.312,0.00525,0.741,0.102,0.148,143.049,spotify:track:0tdCy39PgWN8LFWu34ORn3,257600.0,4.0
10194,Rap Saved Me (feat. Quavo),Metro Boomin,0.845,0.399,1.0,-7.509,1.0,0.312,0.00525,0.741,0.102,0.148,143.049,spotify:track:0tdCy39PgWN8LFWu34ORn3,257600.0,4.0
10195,Rap Saved Me (feat. Quavo),Quavo,0.845,0.399,1.0,-7.509,1.0,0.312,0.00525,0.741,0.102,0.148,143.049,spotify:track:0tdCy39PgWN8LFWu34ORn3,257600.0,4.0
10196,All Falls Down (feat. Juliander),Alan Walker,0.658,0.678,1.0,-4.407,1.0,0.058,0.303,0.0,0.361,0.662,97.976,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,199111.0,4.0
10197,All Falls Down (feat. Juliander),Noah Cyrus,0.658,0.678,1.0,-4.407,1.0,0.058,0.303,0.0,0.361,0.662,97.976,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,199111.0,4.0
10198,All Falls Down (feat. Juliander),Digital Farm Animals,0.658,0.678,1.0,-4.407,1.0,0.058,0.303,0.0,0.361,0.662,97.976,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,199111.0,4.0
10199,All Falls Down (feat. Juliander),Juliander,0.658,0.678,1.0,-4.407,1.0,0.058,0.303,0.0,0.361,0.662,97.976,spotify:track:5yFSF6qQA1rcLsQRnBsZgb,199111.0,4.0
10200,Savage,Artem x Yonas,0.636,0.705,0.0,-6.859,1.0,0.175,0.31,0.0,0.107,0.651,197.81,spotify:track:5jlqJ9ZEZ1t0Q88gOdkFhQ,177370.0,4.0
10201,Still Serving,21 Savage,0.926,0.544,5.0,-6.827,1.0,0.0726,0.413,9.54e-05,0.112,0.656,115.956,spotify:track:6m6Oy3F6GG0zRwH03rWmTv,231787.0,4.0
10202,Still Serving,Offset,0.926,0.544,5.0,-6.827,1.0,0.0726,0.413,9.54e-05,0.112,0.656,115.956,spotify:track:6m6Oy3F6GG0zRwH03rWmTv,231787.0,4.0
10203,Still Serving,Metro Boomin,0.926,0.544,5.0,-6.827,1.0,0.0726,0.413,9.54e-05,0.112,0.656,115.956,spotify:track:6m6Oy3F6GG0zRwH03rWmTv,231787.0,4.0
10204,Carry You Home,Tiësto,0.518,0.724,8.0,-6.327,1.0,0.0839,0.0308,0.0,0.116,0.334,121.884,spotify:track:7pstxLUhvsJC3M4TxHe2aI,192731.0,4.0
10205,Carry You Home,Stargate,0.518,0.724,8.0,-6.327,1.0,0.0839,0.0308,0.0,0.116,0.334,121.884,spotify:track:7pstxLUhvsJC3M4TxHe2aI,192731.0,4.0
10206,Carry You Home,Aloe Blacc,0.518,0.724,8.0,-6.327,1.0,0.0839,0.0308,0.0,0.116,0.334,121.884,spotify:track:7pstxLUhvsJC3M4TxHe2aI,192731.0,4.0
10208,Molly (feat. Brendon Urie of Panic at the Disco),Lil Dicky,0.831,0.514,7.0,-6.695,1.0,0.0368,0.203,0.000156,0.115,0.397,114.94,spotify:track:0NBiC3zLXoBQXBjsbnbwJq,244340.0,4.0
10209,Molly (feat. Brendon Urie of Panic at the Disco),Brendon Urie,0.831,0.514,7.0,-6.695,1.0,0.0368,0.203,0.000156,0.115,0.397,114.94,spotify:track:0NBiC3zLXoBQXBjsbnbwJq,244340.0,4.0
10210,STARSTRUKK (feat. Katy Perry),3OH!3,0.607,0.805,11.0,-5.579,0.0,0.0608,0.00175,0.0,0.231,0.232,139.894,spotify:track:1hBM2D1ULT3aeKuddSwPsK,202667.0,4.0
10211,STARSTRUKK (feat. Katy Perry),Matt Squire,0.607,0.805,11.0,-5.579,0.0,0.0608,0.00175,0.0,0.231,0.232,139.894,spotify:track:1hBM2D1ULT3aeKuddSwPsK,202667.0,4.0
10212,Tyhjässä Huoneessa - Vain Elämää Kausi 5,Mikael Gabriel,0.566,0.663,7.0,-7.9,0.0,0.0882,0.2,0.0,0.12,0.566,164.122,spotify:track:6wqPgPizZDqTph2ouCbqoj,208392.0,4.0
10213,Kuolevainen,Johanna Kurkela,0.656,0.432,1.0,-8.363,1.0,0.0338,0.141,0.0,0.373,0.258,122.057,spotify:track:6DIUmmgvPaAsvsuRBlAH28,242027.0,4.0
10214,Sä huudat,Cheek,0.592,0.938,9.0,-3.633,0.0,0.218,0.379,0.0,0.225,0.481,86.02,spotify:track:1q7mHXeH2BQW9bBLxcjhXE,191240.0,4.0
10215,Teit meistä kauniin,Samuli Edelmann,0.564,0.662,2.0,-7.581,1.0,0.0319,0.0366,3.42e-05,0.114,0.289,148.044,spotify:track:3HfGkhmx301bUBS7IEPa1g,219747.0,4.0
10216,Irti,Elias Kaskinen & Päivän Sankarit,0.62,0.752,10.0,-5.301,1.0,0.0565,0.38,0.0,0.103,0.569,147.03,spotify:track:2YLwHjmsYqD8GXCCN1lb4G,230442.0,4.0
10217,Let Me Go,Avril Lavigne,0.389,0.667,4.0,-6.585,1.0,0.037,0.197,0.0,0.135,0.118,164.221,spotify:track:0Swvh86QCHSVk3yXUDeEM8,267973.0,3.0
10218,Let Me Go,Chad Kroeger,0.389,0.667,4.0,-6.585,1.0,0.037,0.197,0.0,0.135,0.118,164.221,spotify:track:0Swvh86QCHSVk3yXUDeEM8,267973.0,3.0
10219,Get Right,Jennifer Lopez,0.741,0.759,0.0,-5.096,0.0,0.117,0.0215,0.0,0.628,0.363,97.083,spotify:track:6BUZX2MNhJs0p13ezYtOLp,225533.0,4.0
10220,Tattoo,Jordin Sparks,0.566,0.766,2.0,-5.036,1.0,0.0399,0.431,0.0,0.101,0.547,168.005,spotify:track:3Ui2jdyxbZQrZohfM0NOgG,233467.0,4.0
10221,I Do Not Hook Up,Kelly Clarkson,0.502,0.938,9.0,-3.114,1.0,0.13,0.00098,0.0,0.318,0.35,144.077,spotify:track:4f2aGfZngFF8lQ5pgw9xPV,200347.0,4.0
10222,What You Waiting For?,Gwen Stefani,0.676,0.948,5.0,-2.557,1.0,0.0628,0.0509,8.19e-06,0.384,0.731,136.027,spotify:track:0ny5zITdmyNwyTPVzRGscU,221227.0,4.0
10223,One Step At a Time,Jordin Sparks,0.766,0.692,1.0,-4.672,1.0,0.0289,0.0825,0.0,0.0384,0.691,102.028,spotify:track:5o4W6yWSJD9e9Ea8YC9WjF,205160.0,4.0
10224,Kunhan muut ei tiedä,Ida Paul,0.685,0.573,2.0,-7.467,1.0,0.0347,0.0604,3.72e-06,0.0864,0.131,95.966,spotify:track:61LRiO0Tr7tdmfMFpR6kH7,234172.0,4.0
10225,Hätähuuto,Brädi,0.704,0.909,0.0,-4.307,1.0,0.132,0.145,0.0,0.182,0.457,98.002,spotify:track:0j7kALx0g6YfwZ73w2fj2D,214787.0,4.0
10226,Hätähuuto,Toni Wirtanen,0.704,0.909,0.0,-4.307,1.0,0.132,0.145,0.0,0.182,0.457,98.002,spotify:track:0j7kALx0g6YfwZ73w2fj2D,214787.0,4.0
10227,Kiss N Tell,Kesha,0.754,0.7,4.0,-3.815,1.0,0.102,0.00236,6.47e-05,0.214,0.96,144.02,spotify:track:7d4qcjCUwqwAkPyHqaISfo,207653.0,4.0
10228,Lose My Breath,Destiny's Child,0.814,0.899,1.0,-5.958,1.0,0.0637,0.00727,0.219,0.0979,0.545,119.011,spotify:track:2n4uOdMHzEvcZ0KP7iQnay,242013.0,4.0
10231,Kissin U,Miranda Cosgrove,0.624,0.86,0.0,-3.129,0.0,0.043,0.0119,0.0,0.0598,0.521,110.018,spotify:track:3pt4BDnaMo2vznoVSv7b2y,199693.0,4.0
10232,Still into You,Paramore,0.602,0.923,5.0,-3.763,1.0,0.044,0.0098,0.0,0.0561,0.765,136.01,spotify:track:1yjY7rpaAQvKwpdUliHx0d,216013.0,4.0
10233,Stone Cold,Demi Lovato,0.41,0.462,8.0,-7.534,1.0,0.0515,0.5,0.0,0.0975,0.354,139.861,spotify:track:3ioJ2eGWcONEvna37MpsiE,191308.0,3.0
10234,Enkeli (feat. Väinöväinö),Tuomas Kauhanen,0.831,0.735,4.0,-7.41,0.0,0.124,0.0902,0.0,0.215,0.632,100.016,spotify:track:0S1vxen26XzaAkTuqkqcHq,212867.0,4.0
10235,Enkeli (feat. Väinöväinö),Väinöväinö,0.831,0.735,4.0,-7.41,0.0,0.124,0.0902,0.0,0.215,0.632,100.016,spotify:track:0S1vxen26XzaAkTuqkqcHq,212867.0,4.0
10236,You Don't Own Me (feat. G-Eazy),SAYGRACE,0.332,0.635,7.0,-5.653,1.0,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,201493.0,3.0
10237,You Don't Own Me (feat. G-Eazy),G-Eazy,0.332,0.635,7.0,-5.653,1.0,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,201493.0,3.0
10238,On My Own,Miley Cyrus,0.916,0.492,4.0,-6.789,0.0,0.0856,0.0297,2.48e-05,0.0641,0.803,121.981,spotify:track:68zC6NEny9EG3OuE6npJcr,232320.0,4.0
10239,How We Do (Party),Rita Ora,0.738,0.922,7.0,-3.94,1.0,0.0833,0.0034,0.0,0.0986,0.689,116.024,spotify:track:1dsndFSRXSoQFLjSJ6uPpG,247027.0,4.0
10240,Perfume,Britney Spears,0.39,0.557,3.0,-6.344,1.0,0.0521,0.452,0.0,0.125,0.317,79.34,spotify:track:0DOgMeHlNponAEqczZoxX0,239973.0,4.0
10241,Ehjä,Mikko Harju,0.563,0.601,9.0,-8.342,0.0,0.0351,0.368,0.000116,0.143,0.16,106.84,spotify:track:09pk2v399GAU5g2zgB9xFz,240227.0,4.0
10242,Hard,Rihanna,0.31,0.746,1.0,-3.599,1.0,0.111,0.0121,0.0,0.649,0.163,182.032,spotify:track:7yUk1rCRWuvohiSDHbpLSD,250600.0,4.0
10243,Hard,Jeezy,0.31,0.746,1.0,-3.599,1.0,0.111,0.0121,0.0,0.649,0.163,182.032,spotify:track:7yUk1rCRWuvohiSDHbpLSD,250600.0,4.0
10244,DNA,Little Mix,0.536,0.696,3.0,-4.888,0.0,0.0492,0.0325,3.51e-05,0.12,0.325,141.043,spotify:track:7vcsvglwZxtpdEXKZSlDDB,236733.0,4.0
10245,They Don't Know About Us,One Direction,0.512,0.754,0.0,-6.031,1.0,0.0549,0.135,0.0,0.0881,0.336,147.89,spotify:track:72C7aUQECOhNtnD0AC36ua,201693.0,4.0
10246,Walking On Air,Katy Perry,0.634,0.906,6.0,-4.834,0.0,0.0397,0.00165,0.0,0.198,0.829,128.015,spotify:track:6AKwq3GXDJbLQ1wkBlDf3T,222449.0,4.0
10247,Slumber Party feat. Tinashe,Britney Spears,0.752,0.784,0.0,-4.941,1.0,0.0754,0.322,0.0,0.11,0.464,135.039,spotify:track:2i9q8CteBmpslOJeQdMGqA,213535.0,4.0
10248,Slumber Party feat. Tinashe,Tinashe,0.752,0.784,0.0,-4.941,1.0,0.0754,0.322,0.0,0.11,0.464,135.039,spotify:track:2i9q8CteBmpslOJeQdMGqA,213535.0,4.0
10249,Something That We're Not,Demi Lovato,0.742,0.935,8.0,-3.189,1.0,0.0568,0.0291,0.0,0.128,0.854,129.014,spotify:track:429YWKF6rRRtqcgnY73823,197387.0,4.0
10250,Rumors - Main,Lindsay Lohan,0.883,0.784,10.0,-5.646,0.0,0.0533,0.0171,0.0143,0.333,0.888,115.006,spotify:track:6sw9zrrhYvlzgVRF1ulaQS,196307.0,4.0
10251,Kun tää loppuu,Ida Paul & Kalle Lindroth,0.745,0.506,4.0,-6.633,1.0,0.0295,0.399,3.59e-06,0.0926,0.356,90.015,spotify:track:10B96serXW72hB0N65H5Lt,225519.0,4.0
10252,Kun tää loppuu,Ida Paul,0.745,0.506,4.0,-6.633,1.0,0.0295,0.399,3.59e-06,0.0926,0.356,90.015,spotify:track:10B96serXW72hB0N65H5Lt,225519.0,4.0
10253,Kun tää loppuu,Kalle Lindroth,0.745,0.506,4.0,-6.633,1.0,0.0295,0.399,3.59e-06,0.0926,0.356,90.015,spotify:track:10B96serXW72hB0N65H5Lt,225519.0,4.0
10254,I Love Rock 'N' Roll,Britney Spears,0.709,0.728,9.0,-1.643,1.0,0.185,0.000811,0.105,0.564,0.572,180.107,spotify:track:29viePXNqWUw1cxqzOcuOD,186533.0,4.0
10255,Live While We're Young,One Direction,0.658,0.837,2.0,-2.063,1.0,0.0543,0.0629,0.0,0.0969,0.936,126.015,spotify:track:6aGjEZ7kq3YXgD0EDt80O5,200187.0,4.0
10256,When You Look Me In The Eyes,Jonas Brothers,0.383,0.772,2.0,-3.703,1.0,0.0345,0.0285,0.0,0.289,0.467,135.99,spotify:track:5QbWc5ipIn02XePjT0Tvaf,249693.0,4.0
10257,You & I,One Direction,0.574,0.329,1.0,-6.829,1.0,0.0274,0.22,0.0,0.0986,0.356,130.993,spotify:track:2afCBiru10AFckfOa49wIa,237933.0,4.0
10258,Leijonakuningas,Ellinoora,0.64,0.447,4.0,-5.809,0.0,0.0396,0.437,0.0,0.216,0.475,92.979,spotify:track:4MsOdD6nhPuvnK9MyVAniA,216973.0,4.0
10259,Put Your Hearts Up,Ariana Grande,0.593,0.788,9.0,-4.76,1.0,0.0576,0.106,0.0,0.113,0.583,161.988,spotify:track:4kb2LzWOCYiOdIT3o6iD9U,210200.0,4.0
10260,Rock Star,Hannah Montana,0.479,0.943,2.0,-3.971,1.0,0.128,0.00433,3.54e-06,0.438,0.623,160.83,spotify:track:5VYqINPwtzAV5IlWl3vhoe,179893.0,4.0
10261,I Wish (feat. T.I.),Cher Lloyd,0.62,0.812,0.0,-5.673,0.0,0.181,0.0627,0.0,0.876,0.683,91.97,spotify:track:4trx1lgbQ9FtrI5V9Y8C5Y,212347.0,4.0
10262,I Wish (feat. T.I.),T.I.,0.62,0.812,0.0,-5.673,0.0,0.181,0.0627,0.0,0.876,0.683,91.97,spotify:track:4trx1lgbQ9FtrI5V9Y8C5Y,212347.0,4.0
10263,Jos Sä Oot Mun,YOUNGHEARTED,0.461,0.245,2.0,-11.901,1.0,0.045,0.214,6.36e-05,0.137,0.386,99.919,spotify:track:3wKzIWmyVI1OkQ0hAtnL25,243227.0,4.0
10264,Vihaan kyllästynyt,Haloo Helsinki!,0.522,0.525,1.0,-8.782,0.0,0.0364,0.0188,0.000167,0.181,0.341,88.006,spotify:track:0BwPaprvtHADxxWhAgRJWd,282907.0,4.0
10265,Shut Up,Black Eyed Peas,0.81,0.714,2.0,-3.966,1.0,0.243,0.0637,0.0,0.237,0.561,112.968,spotify:track:3JILPb8Uc6NKmHq1poT5ML,296187.0,4.0
10266,Onnellinen,Robin,0.568,0.724,1.0,-5.984,1.0,0.0308,0.241,0.0,0.123,0.237,81.996,spotify:track:6mgiYIras9HywqgNQ2qRsR,227587.0,4.0
10267,Brokenhearted,Karmin,0.765,0.765,1.0,-2.732,0.0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,spotify:track:4urcG6Nfubqsuqy3juMjBi,227147.0,4.0
10268,Some Nights,fun.,0.672,0.738,0.0,-7.045,1.0,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,spotify:track:67WTwafOMgegV6ABnBQxcE,277040.0,4.0
10269,Vogue,Madonna,0.748,0.84,6.0,-7.701,1.0,0.0421,0.00348,0.00647,0.44,0.304,115.997,spotify:track:7j5TIXPi0cCbSSqItmbyZy,317080.0,4.0
10270,With Ur Love (feat. Mike Posner),Cher Lloyd,0.551,0.86,4.0,-2.11,1.0,0.0431,0.0106,0.0,0.175,0.723,169.989,spotify:track:13CLRmU5f8vvqnrt1DKoQW,225613.0,4.0
10271,With Ur Love (feat. Mike Posner),Mike Posner,0.551,0.86,4.0,-2.11,1.0,0.0431,0.0106,0.0,0.175,0.723,169.989,spotify:track:13CLRmU5f8vvqnrt1DKoQW,225613.0,4.0
10272,Etsi mut,Aleksanteri Hakaniemi,0.608,0.754,8.0,-6.588,1.0,0.0493,0.177,0.0,0.187,0.603,139.042,spotify:track:2yvzLwqnATiZ74iRUTsBfK,208245.0,4.0
10273,Girl On Fire (feat. Nicki Minaj) - Inferno Version,Alicia Keys,0.591,0.808,9.0,-5.943,1.0,0.288,0.0869,0.00396,0.147,0.337,92.864,spotify:track:3XyMPyuWwHcGMvXeJY6Qt0,270720.0,4.0
10274,Girl On Fire (feat. Nicki Minaj) - Inferno Version,Nicki Minaj,0.591,0.808,9.0,-5.943,1.0,0.288,0.0869,0.00396,0.147,0.337,92.864,spotify:track:3XyMPyuWwHcGMvXeJY6Qt0,270720.0,4.0
10275,Boys Boys Boys,Lady Gaga,0.725,0.662,9.0,-5.068,1.0,0.0404,0.0144,0.0,0.0996,0.814,122.989,spotify:track:33CB8obztQNidFDbO6Z1Wl,200813.0,4.0
10276,Jano,Tuomas Kauhanen,0.518,0.694,1.0,-4.669,0.0,0.117,0.31,0.0,0.0554,0.344,80.935,spotify:track:1ARlEjfYjPnL5EnClRf0ND,201856.0,4.0
10277,Jano,Janna,0.518,0.694,1.0,-4.669,0.0,0.117,0.31,0.0,0.0554,0.344,80.935,spotify:track:1ARlEjfYjPnL5EnClRf0ND,201856.0,4.0
10278,Joutsenet,PMMP,0.591,0.467,2.0,-6.483,1.0,0.0267,0.0337,0.331,0.0811,0.381,80.942,spotify:track:0B6W9Dztl02TtvTYIhbcOs,250693.0,4.0
10279,Next To You (feat. Justin Bieber),Chris Brown,0.67,0.676,8.0,-4.725,1.0,0.037,0.0201,0.0,0.11,0.349,114.974,spotify:track:7DVvm94B6KDKtI6wzG4Vvm,265813.0,4.0
10280,Next To You (feat. Justin Bieber),Justin Bieber,0.67,0.676,8.0,-4.725,1.0,0.037,0.0201,0.0,0.11,0.349,114.974,spotify:track:7DVvm94B6KDKtI6wzG4Vvm,265813.0,4.0
10281,Good Girl,Carrie Underwood,0.617,0.839,0.0,-2.849,0.0,0.0655,0.0286,0.0,0.19,0.741,128.91,spotify:track:20DfkHC5grnKNJCzZQB6KC,205560.0,4.0
10282,Where Is The Love?,Black Eyed Peas,0.835,0.687,5.0,-3.18,1.0,0.184,0.101,0.0,0.132,0.828,94.059,spotify:track:0uqPG793dkDDN7sCUJJIVC,272533.0,4.0
10283,Jumala (Vain elämää kausi 7),Cheek,0.535,0.605,0.0,-7.657,0.0,0.246,0.621,0.0,0.12,0.157,199.688,spotify:track:73s4yuT0ROuf9qKubiZPNW,171240.0,3.0
10284,Two More Lonely People,Miley Cyrus,0.689,0.808,6.0,-4.018,1.0,0.0615,0.00543,0.0,0.0631,0.57,128.015,spotify:track:0PbkWS1I4lJVVU6Atx2fuN,189947.0,4.0
10285,Goodbye Song,MKTO,0.717,0.857,0.0,-5.222,1.0,0.0808,0.0526,0.0,0.0582,0.739,99.019,spotify:track:5XY2LEP0uEeUuDMVNdNTI8,231933.0,4.0
10286,Cry Baby,Melanie Martinez,0.686,0.691,5.0,-4.616,0.0,0.0371,0.257,0.0,0.145,0.477,95.046,spotify:track:052vSBPxqdmYRDlkSPiavc,239080.0,4.0
10287,Billionaire (feat. Bruno Mars),Travie McCoy,0.633,0.673,6.0,-6.403,0.0,0.258,0.297,0.0,0.206,0.659,86.776,spotify:track:2qPUnoasNe4Ep43emVXEig,211160.0,4.0
10288,Billionaire (feat. Bruno Mars),Bruno Mars,0.633,0.673,6.0,-6.403,0.0,0.258,0.297,0.0,0.206,0.659,86.776,spotify:track:2qPUnoasNe4Ep43emVXEig,211160.0,4.0
10289,Kiinni (feat. Kasmir),SANNI,0.384,0.468,10.0,-9.988,1.0,0.0348,0.16,0.0281,0.125,0.385,163.838,spotify:track:2TP2W0NeXsGf6JnTIoodAM,275453.0,4.0
10290,Kiinni (feat. Kasmir),Kasmir,0.384,0.468,10.0,-9.988,1.0,0.0348,0.16,0.0281,0.125,0.385,163.838,spotify:track:2TP2W0NeXsGf6JnTIoodAM,275453.0,4.0
10291,Olet puolisoni nyt,Samuli Putro,0.616,0.653,0.0,-7.911,1.0,0.0343,0.0215,1e-05,0.211,0.55,117.939,spotify:track:07QBGecPtviK0TXTaXeV3v,236347.0,4.0
10292,Paranoid,Jonas Brothers,0.633,0.867,10.0,-4.467,1.0,0.0422,0.00131,0.0,0.129,0.772,120.997,spotify:track:51oXWg8RepFOwh51oYFZHZ,218560.0,4.0
10293,Pyydä multa anteeks kunnolla,Antti Tuisku,0.578,0.754,9.0,-5.254,0.0,0.0728,0.0572,0.0,0.0518,0.515,102.586,spotify:track:5W59v6kiCz8No0TPc1I9UI,215667.0,4.0
10294,Sydäntä särkee,Erin,0.541,0.613,5.0,-5.397,0.0,0.0545,0.689,0.0,0.101,0.36,159.892,spotify:track:2K3fVGW72F9mYATkBtUNPA,233573.0,4.0
10295,Love Sex Magic (feat. Justin Timberlake),Ciara,0.893,0.666,10.0,-5.089,0.0,0.138,0.0206,0.0,0.342,0.874,107.011,spotify:track:1BIENruTnjKdB7HD2YIlRr,220427.0,4.0
10296,Love Sex Magic (feat. Justin Timberlake),Justin Timberlake,0.893,0.666,10.0,-5.089,0.0,0.138,0.0206,0.0,0.342,0.874,107.011,spotify:track:1BIENruTnjKdB7HD2YIlRr,220427.0,4.0
10297,Oota Mua,Elastinen,0.666,0.756,0.0,-7.38,0.0,0.0875,0.0634,0.000282,0.108,0.355,115.95,spotify:track:7Gx0Aqq30umOD1mW9RVDgT,209600.0,4.0
10298,Oota Mua,Johanna Kurkela,0.666,0.756,0.0,-7.38,0.0,0.0875,0.0634,0.000282,0.108,0.355,115.95,spotify:track:7Gx0Aqq30umOD1mW9RVDgT,209600.0,4.0
10299,Why Not,Hilary Duff,0.515,0.845,4.0,-4.807,1.0,0.049,0.0679,0.0,0.107,0.584,113.0,spotify:track:6T3JCLgWGGscfjikBgdSle,180720.0,4.0
10300,Peruskallio,Aste,0.633,0.783,7.0,-2.968,1.0,0.175,0.435,0.0,0.401,0.528,94.086,spotify:track:7dgBDHaO3wtAXcP5cpgumV,209241.0,4.0
10301,American Boy (feat. Kanye West),Estelle,0.727,0.729,0.0,-2.99,1.0,0.326,0.171,0.0,0.07,0.512,117.932,spotify:track:41on8RwRh22IHcChAN2gm8,284733.0,4.0
10302,American Boy (feat. Kanye West),Kanye West,0.727,0.729,0.0,-2.99,1.0,0.326,0.171,0.0,0.07,0.512,117.932,spotify:track:41on8RwRh22IHcChAN2gm8,284733.0,4.0
10303,Tuuleksi Taivaanrantaan - Vain Elämää Kausi 6,Robin,0.664,0.353,0.0,-7.586,0.0,0.0321,0.0212,1.35e-05,0.0727,0.648,129.321,spotify:track:4pR2ghU4F61Zzmi8qWFYlA,182428.0,4.0
10304,Summertime Sadness,Lana Del Rey,0.565,0.654,1.0,-6.826,0.0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,spotify:track:3BJe4B8zGnqEdQPMvfVjuS,265427.0,4.0
10305,Good Girl Gone Bad,Rihanna,0.708,0.553,5.0,-6.319,0.0,0.0262,0.0335,0.0,0.101,0.589,94.977,spotify:track:0QQnhWfTBGAzZiTj92fVFn,213213.0,4.0
10306,My Love,Justin Timberlake,0.771,0.676,4.0,-6.018,0.0,0.223,0.285,4.49e-06,0.546,0.804,119.997,spotify:track:0gs72Zn1Nxin1kvKpo9ee5,276160.0,4.0
10307,My Love,T.I.,0.771,0.676,4.0,-6.018,0.0,0.223,0.285,4.49e-06,0.546,0.804,119.997,spotify:track:0gs72Zn1Nxin1kvKpo9ee5,276160.0,4.0
10308,Jos vain voisin (feat. Sophie),Pikku G,0.653,0.619,7.0,-7.185,1.0,0.138,0.0276,0.0,0.33,0.681,84.943,spotify:track:0PmMbDHModfv704hcyhO3K,217493.0,4.0
10309,Jos vain voisin (feat. Sophie),Sophie,0.653,0.619,7.0,-7.185,1.0,0.138,0.0276,0.0,0.33,0.681,84.943,spotify:track:0PmMbDHModfv704hcyhO3K,217493.0,4.0
10310,Big Girls Cry,Sia,0.469,0.592,5.0,-4.962,1.0,0.0399,0.0393,0.0,0.105,0.0938,161.996,spotify:track:75xgoXAGed7jiNDdV8TNOe,210613.0,4.0
10311,Ei (Vain elämää kausi 4),SANNI,0.655,0.725,0.0,-5.386,0.0,0.0406,0.011,2.11e-06,0.141,0.63,129.995,spotify:track:7G6u6pEsdfr48PVK3D7XIh,186960.0,4.0
10312,Kavereita,SINI YASEMIN,0.599,0.46,11.0,-8.259,1.0,0.0293,0.287,2.23e-06,0.0948,0.288,120.03,spotify:track:70bkrlMFeFT6MEoRRoZztn,238000.0,4.0
10313,Who's That Chick? (feat. Rihanna),David Guetta,0.675,0.602,11.0,-4.733,0.0,0.116,0.00377,0.0,0.0458,0.933,127.938,spotify:track:6qUSs4FDzZUdAhY6JDIJfa,201040.0,4.0
10314,Talking to the Moon,Bruno Mars,0.498,0.59,1.0,-4.721,0.0,0.032,0.511,0.0,0.107,0.0784,145.867,spotify:track:1wVuPmvt6AWvTL5W2GJnzZ,217867.0,4.0
10316,Monster,Lady Gaga,0.694,0.801,9.0,-4.503,0.0,0.0441,0.00124,0.0,0.479,0.646,119.969,spotify:track:4ymjwUvyl84rHQUQYuG5l3,249280.0,4.0
10317,Haluan sun palaavan - MGI Remix,Robin,0.592,0.616,8.0,-6.782,1.0,0.0309,0.325,0.0,0.171,0.386,95.047,spotify:track:4ct0UtaRlnyGvQHmX8ffGU,201653.0,4.0
10318,Hetken maailma on tässä,PistePiste,0.669,0.614,1.0,-9.764,1.0,0.0358,0.25,0.0,0.0478,0.729,89.986,spotify:track:4ikwdrSQRvQP7QwbwteCTQ,194307.0,4.0
10319,Kipua (Vain elämää kausi 5),Lauri Tähkä,0.557,0.535,5.0,-6.665,1.0,0.0417,0.0158,6.31e-06,0.103,0.427,163.862,spotify:track:3B9bSXCVczfyc1nkUQ7IgL,158640.0,4.0
